Time_s,Voltage_V,Current_A_norm,Temperature_C
173,32.85579327591,-0.463296035119862,27
174,32.8549597110308,-0.481753674101717,27
175,32.8541261461517,-0.499999999999998,27
176,32.8532925812726,-0.518027009373129,27
177,32.8524590163934,-0.535826794978997,27
178,32.8516254515143,-0.553391549243342,27
179,32.8507918866352,-0.570713567684433,27
180,32.849958321756,-0.587785252292474,27
181,32.8491247568769,-0.604599114862374,27
182,32.8482911919978,-0.621147780278308,27
183,32.8474576271186,-0.637423989748691,27
184,32.8466240622395,-0.653420603990104,27
185,32.8457904973604,-0.669130606358856,27
186,32.8449569324812,-0.684547105928689,27
187,32.8441233676021,-0.699663340513363,27
188,32.843289802723,-0.714472679632804,27
189,32.8424562378438,-0.728968627421413,27
190,32.8416226729647,-0.743144825477392,27
191,32.8407891080856,-0.756995055651756,27
192,32.8399555432064,-0.770513242775789,27
193,32.8391219783273,-0.783693457325837,27
194,32.8382884134482,-0.796529918024195,27
195,32.837454848569,-0.809016994374949,27
196,32.8366212836899,-0.821149209133702,27
197,32.8357877188108,-0.8329212407101,27
198,32.8349541539316,-0.844327925502015,27
199,32.8341205890525,-0.855364260160506,27
200,32.8332870241734,-0.866025403784438,27
201,32.8324534592942,-0.876306680043863,27
202,32.8316198944151,-0.886203579231214,27
203,32.830786329536,-0.895711760239414,27
204,32.8299527646569,-0.904827052466017,27
205,32.8291191997777,-0.913545457642599,27
206,32.8282856348986,-0.921863151588499,27
207,32.8274520700194,-0.929776485888251,27
208,32.8266185051403,-0.937281989491891,27
209,32.8257849402612,-0.94437637023748,27
210,32.824951375382,-0.951056516295154,27
211,32.8241178105029,-0.957319497532064,27
212,32.8232842456238,-0.963162566797656,27
213,32.8224506807447,-0.96858316112863,27
214,32.8216171158655,-0.973578902873159,27
215,32.8207835509864,-0.978147600733807,27
216,32.8199499861073,-0.98228725072869,27
217,32.8191164212281,-0.985996037070506,27
218,32.818282856349,-0.989272332962988,27
219,32.8174492914699,-0.992114701314478,27
220,32.8166157265907,-0.994521895368274,27
221,32.8157821617116,-0.996492859249502,27
222,32.8149485968325,-0.998026728428271,27
223,32.8141150319533,-0.999122830098859,27
224,32.8132814670742,-0.999780683474846,27
225,32.8124479021951,-1,27
226,32.8116143373159,-0.999780683474846,27
227,32.8107807724368,-0.999122830098859,27
228,32.8099472075577,-0.998026728428271,27
229,32.8091136426785,-0.996492859249502,27
230,32.8082800777994,-0.994521895368274,27
231,32.8074465129203,-0.992114701314478,27
232,32.8066129480411,-0.989272332962988,27
233,32.805779383162,-0.985996037070506,27
234,32.8049458182829,-0.98228725072869,27
235,32.8041122534037,-0.978147600733807,27
236,32.8032786885246,-0.973578902873159,27
237,32.8024451236455,-0.96858316112863,27
238,32.8016115587663,-0.963162566797656,27
239,32.8007779938872,-0.957319497532064,27
240,32.7999444290081,-0.951056516295154,27
241,32.7991108641289,-0.94437637023748,27
242,32.7982772992498,-0.937281989491891,27
243,32.7974437343707,-0.929776485888251,27
244,32.7966101694915,-0.921863151588499,27
245,32.7957766046124,-0.913545457642599,27
246,32.7949430397333,-0.904827052466021,27
247,32.7941094748541,-0.895711760239414,27
248,32.793275909975,-0.886203579231214,27
249,32.7924423450959,-0.876306680043863,27
250,32.7916087802167,-0.866025403784438,27
251,32.7907752153376,-0.855364260160506,27
252,32.7899416504585,-0.844327925502015,27
253,32.7891080855793,-0.8329212407101,27
254,32.7882745207002,-0.821149209133702,27
255,32.7874409558211,-0.809016994374949,27
256,32.7866073909419,-0.796529918024195,27
257,32.7857738260628,-0.783693457325837,27
258,32.7849402611837,-0.770513242775789,27
259,32.7841066963045,-0.756995055651756,27
260,32.7832731314254,-0.743144825477392,27
261,32.7824395665463,-0.728968627421413,27
262,32.7816060016671,-0.714472679632804,27
263,32.780772436788,-0.699663340513363,27
264,32.7799388719089,-0.684547105928689,27
265,32.7791053070297,-0.669130606358856,27
266,32.7782717421506,-0.653420603990104,27
267,32.7774381772715,-0.637423989748691,27
268,32.7766046123923,-0.621147780278308,27
269,32.7757710475132,-0.604599114862374,27
270,32.7749374826341,-0.587785252292474,27
271,32.7741039177549,-0.570713567684433,27
272,32.7732703528758,-0.553391549243342,27
273,32.7724367879967,-0.535826794978997,27
274,32.7716032231175,-0.518027009373129,27
275,32.7707696582384,-0.499999999999998,27
276,32.7699360933593,-0.481753674101717,27
277,32.7691025284801,-0.463296035119862,27
278,32.768268963601,-0.444635179184929,27
279,32.7674353987219,-0.425779291565073,27
280,32.7666018338427,-0.4067366430758,27
281,32.7657682689636,-0.387515586452105,27
282,32.7649347040845,-0.368124552684676,27
283,32.7641011392053,-0.348572047321815,27
284,32.7632675743262,-0.328866646738581,27
285,32.7624340094471,-0.309016994374946,27
286,32.7616004445679,-0.28903179694447,27
287,32.7607668796888,-0.268919820615267,27
288,32.7599333148097,-0.248689887164857,27
289,32.7590997499305,-0.228350870110656,27
290,32.7582661850514,-0.207911690817761,27
291,32.7574326201723,-0.187381314585724,27
292,32.7565990552931,-0.166768746716102,27
293,32.755765490414,-0.146083028562414,27
294,32.7549319255349,-0.125333233564304,27
295,32.7540983606557,-0.104528463267655,27
296,32.7532647957766,-0.0836778433323148,27
297,32.7524312308975,-0.0627905195293142,27
298,32.7515976660183,-0.0418756537291998,27
299,32.7507641011392,-0.0209424198833563,27
300,32.7499305362601,0,27
301,32.7490969713809,0.0209424198833563,27
302,32.7482634065018,0.0418756537291998,27
303,32.7474298416227,0.0627905195293144,27
304,32.7465962767435,0.0836778433323149,27
305,32.7457627118644,0.104528463267655,27
306,32.7449291469853,0.125333233564304,27
307,32.7440955821061,0.146083028562409,27
308,32.743262017227,0.166768746716101,27
309,32.7424284523479,0.187381314585724,27
310,32.7415948874687,0.207911690817761,27
311,32.7407613225896,0.228350870110656,27
312,32.7399277577105,0.248689887164852,27
313,32.7390941928313,0.268919820615267,27
314,32.7382606279522,0.28903179694447,27
315,32.7374270630731,0.309016994374946,27
316,32.7365934981939,0.328866646738581,27
317,32.7357599333148,0.348572047321815,27
318,32.7349263684357,0.368124552684676,27
319,32.7340928035565,0.387515586452105,27
320,32.7332592386774,0.4067366430758,27
321,32.7324256737983,0.425779291565073,27
322,32.7315921089191,0.444635179184929,27
323,32.73075854404,0.463296035119862,27
324,32.7299249791609,0.481753674101717,27
325,32.7290914142817,0.499999999999998,27
326,32.7282578494026,0.518027009373129,27
327,32.7274242845235,0.535826794978997,27
328,32.7265907196443,0.553391549243342,27
329,32.7257571547652,0.570713567684433,27
330,32.7249235898861,0.587785252292474,27
331,32.7240900250069,0.604599114862374,27
332,32.7232564601278,0.621147780278312,27
333,32.7224228952487,0.63742398974869,27
334,32.7215893303695,0.653420603990104,27
335,32.7207557654904,0.669130606358856,27
336,32.7199222006113,0.684547105928689,27
337,32.7190886357321,0.699663340513363,27
338,32.718255070853,0.714472679632804,27
339,32.7174215059739,0.728968627421408,27
340,32.7165879410948,0.743144825477392,27
341,32.7157543762156,0.756995055651756,27
342,32.7149208113365,0.770513242775789,27
343,32.7140872464573,0.783693457325842,27
344,32.7132536815782,0.796529918024195,27
345,32.7124201166991,0.809016994374949,27
346,32.7115865518199,0.821149209133702,27
347,32.7107529869408,0.8329212407101,27
348,32.7099194220617,0.844327925502015,27
349,32.7090858571826,0.855364260160506,27
350,32.7082522923034,0.866025403784438,27
351,32.7074187274243,0.876306680043863,27
352,32.7065851625452,0.886203579231214,27
353,32.705751597666,0.895711760239414,27
354,32.7049180327869,0.904827052466021,27
355,32.7040844679078,0.913545457642599,27
356,32.7032509030286,0.921863151588499,27
357,32.7024173381495,0.929776485888251,27
358,32.7015837732704,0.937281989491891,27
359,32.7007502083912,0.94437637023748,27
360,32.6999166435121,0.951056516295154,27
361,32.699083078633,0.957319497532064,27
362,32.6982495137538,0.963162566797656,27
363,32.6974159488747,0.96858316112863,27
364,32.6965823839956,0.973578902873159,27
365,32.6957488191164,0.978147600733807,27
366,32.6949152542373,0.98228725072869,27
367,32.6940816893582,0.985996037070506,27
368,32.693248124479,0.989272332962988,27
369,32.6924145595999,0.992114701314478,27
370,32.6915809947208,0.994521895368274,27
371,32.6907474298416,0.996492859249502,27
372,32.6899138649625,0.998026728428271,27
373,32.6890803000834,0.999122830098859,27
374,32.6882467352042,0.999780683474846,27
375,32.6874131703251,1,27
376,32.686579605446,0.999780683474846,27
377,32.6857460405668,0.999122830098859,27
378,32.6849124756877,0.998026728428271,27
379,32.6840789108086,0.996492859249502,27
380,32.6832453459294,0.994521895368274,27
381,32.6824117810503,0.992114701314478,27
382,32.6815782161712,0.989272332962988,27
383,32.680744651292,0.985996037070506,27
384,32.6799110864129,0.98228725072869,27
385,32.6790775215338,0.978147600733807,27
386,32.6782439566546,0.973578902873159,27
387,32.6774103917755,0.96858316112863,27
388,32.6765768268964,0.963162566797656,27
389,32.6757432620172,0.957319497532064,27
390,32.6749096971381,0.951056516295154,27
391,32.674076132259,0.94437637023748,27
392,32.6732425673798,0.937281989491891,27
393,32.6724090025007,0.929776485888251,27
394,32.6715754376216,0.921863151588499,27
395,32.6707418727424,0.913545457642599,27
396,32.6699083078633,0.904827052466016,27
397,32.6690747429842,0.895711760239414,27
398,32.668241178105,0.886203579231214,27
399,32.6674076132259,0.876306680043863,27
400,32.6665740483468,0.866025403784438,27
401,32.6657404834676,0.855364260160506,27
402,32.6649069185885,0.844327925502015,27
403,32.6640733537094,0.8329212407101,27
404,32.6632397888302,0.821149209133702,27
405,32.6624062239511,0.809016994374949,27
406,32.661572659072,0.796529918024195,27
407,32.6607390941928,0.783693457325837,27
408,32.6599055293137,0.770513242775789,27
409,32.6590719644346,0.756995055651756,27
410,32.6582383995554,0.743144825477397,27
411,32.6574048346763,0.728968627421408,27
412,32.6565712697972,0.714472679632804,27
413,32.655737704918,0.699663340513363,27
414,32.6549041400389,0.684547105928689,27
415,32.6540705751598,0.66913060635886,27
416,32.6532370102806,0.653420603990104,27
417,32.6524034454015,0.63742398974869,27
418,32.6515698805224,0.621147780278308,27
419,32.6507363156432,0.604599114862374,27
420,32.6499027507641,0.587785252292474,27
421,32.649069185885,0.570713567684433,27
422,32.6482356210058,0.553391549243342,27
423,32.6474020561267,0.535826794978997,27
424,32.6465684912476,0.518027009373129,27
425,32.6457349263684,0.500000000000002,27
426,32.6449013614893,0.481753674101717,27
427,32.6440677966102,0.463296035119862,27
428,32.643234231731,0.444635179184929,27
429,32.6424006668519,0.425779291565073,27
430,32.6415671019728,0.4067366430758,27
431,32.6407335370936,0.387515586452105,27
432,32.6398999722145,0.368124552684676,27
433,32.6390664073354,0.348572047321815,27
434,32.6382328424562,0.328866646738586,27
435,32.6373992775771,0.309016994374946,27
436,32.636565712698,0.289031796944474,27
437,32.6357321478188,0.268919820615267,27
438,32.6348985829397,0.248689887164852,27
439,32.6340650180606,0.228350870110656,27
440,32.6332314531814,0.207911690817757,27
441,32.6323978883023,0.187381314585724,27
442,32.6315643234232,0.166768746716101,27
443,32.630730758544,0.146083028562414,27
444,32.6298971936649,0.125333233564304,27
445,32.6290636287858,0.104528463267655,27
446,32.6282300639066,0.0836778433323149,27
447,32.6273964990275,0.0627905195293144,27
448,32.6265629341484,0.0418756537291998,27
449,32.6257293692692,0.0209424198833563,27
450,32.6248958043901,0,27
451,32.624062239511,-0.0209424198833563,27
452,32.6232286746318,-0.0418756537291998,27
453,32.6223951097527,-0.0627905195293142,27
454,32.6215615448736,-0.0836778433323148,27
455,32.6207279799944,-0.104528463267655,27
456,32.6198944151153,-0.125333233564304,27
457,32.6190608502362,-0.146083028562409,27
458,32.618227285357,-0.166768746716102,27
459,32.6173937204779,-0.187381314585724,27
460,32.6165601555988,-0.207911690817761,27
461,32.6157265907196,-0.228350870110656,27
462,32.6148930258405,-0.248689887164857,27
463,32.6140594609614,-0.268919820615263,27
464,32.6132258960822,-0.28903179694447,27
465,32.6123923312031,-0.309016994374946,27
466,32.611558766324,-0.328866646738581,27
467,32.6107252014448,-0.348572047321815,27
468,32.6098916365657,-0.368124552684676,27
469,32.6090580716866,-0.3875155864521,27
470,32.6082245068074,-0.4067366430758,27
471,32.6073909419283,-0.425779291565073,27
472,32.6065573770492,-0.444635179184929,27
473,32.60572381217,-0.463296035119862,27
474,32.6048902472909,-0.481753674101712,27
475,32.6040566824118,-0.500000000000002,27
476,32.6032231175327,-0.518027009373129,27
477,32.6023895526535,-0.535826794978997,27
478,32.6015559877744,-0.553391549243342,27
479,32.6007224228952,-0.570713567684428,27
480,32.5998888580161,-0.587785252292474,27
481,32.599055293137,-0.604599114862374,27
482,32.5982217282578,-0.621147780278312,27
483,32.5973881633787,-0.637423989748691,27
484,32.5965545984996,-0.653420603990104,27
485,32.5957210336204,-0.669130606358856,27
486,32.5948874687413,-0.684547105928689,27
487,32.5940539038622,-0.699663340513363,27
488,32.5932203389831,-0.714472679632804,27
489,32.5923867741039,-0.728968627421408,27
490,32.5915532092248,-0.743144825477392,27
491,32.5907196443457,-0.756995055651756,27
492,32.5898860794665,-0.770513242775789,27
493,32.5890525145874,-0.783693457325842,27
494,32.5882189497082,-0.796529918024195,27
495,32.5873853848291,-0.809016994374949,27
496,32.58655181995,-0.821149209133702,27
497,32.5857182550709,-0.8329212407101,27
498,32.5848846901917,-0.844327925502015,27
499,32.5840511253126,-0.855364260160506,27
500,32.5832175604335,-0.866025403784438,27
501,32.5823839955543,-0.876306680043863,27
502,32.5815504306752,-0.886203579231214,27
503,32.5807168657961,-0.895711760239414,27
504,32.5798833009169,-0.904827052466021,27
505,32.5790497360378,-0.913545457642599,27
506,32.5782161711587,-0.921863151588499,27
507,32.5773826062795,-0.929776485888251,27
508,32.5765490414004,-0.937281989491891,27
509,32.5757154765213,-0.94437637023748,27
510,32.5748819116421,-0.951056516295154,27
511,32.574048346763,-0.957319497532064,27
512,32.5732147818839,-0.963162566797656,27
513,32.5723812170047,-0.96858316112863,27
514,32.5715476521256,-0.973578902873159,27
515,32.5707140872465,-0.978147600733807,27
516,32.5698805223673,-0.98228725072869,27
517,32.5690469574882,-0.985996037070506,27
518,32.5682133926091,-0.989272332962988,27
519,32.5673798277299,-0.992114701314478,27
520,32.5665462628508,-0.994521895368274,27
521,32.5657126979717,-0.996492859249502,27
522,32.5648791330925,-0.998026728428271,27
523,32.5640455682134,-0.999122830098859,27
524,32.5632120033343,-0.999780683474846,27
525,32.5623784384551,-1,27
526,32.561544873576,-0.999780683474846,27
527,32.5607113086969,-0.999122830098859,27
528,32.5598777438177,-0.998026728428271,27
529,32.5590441789386,-0.996492859249502,27
530,32.5582106140595,-0.994521895368274,27
531,32.5573770491803,-0.992114701314478,27
532,32.5565434843012,-0.989272332962988,27
533,32.5557099194221,-0.985996037070506,27
534,32.5548763545429,-0.98228725072869,27
535,32.5540427896638,-0.978147600733807,27
536,32.5532092247847,-0.973578902873159,27
537,32.5523756599055,-0.96858316112863,27
538,32.5515420950264,-0.963162566797656,27
539,32.5507085301473,-0.957319497532064,27
540,32.5498749652681,-0.951056516295154,27
541,32.549041400389,-0.94437637023748,27
542,32.5482078355099,-0.937281989491891,27
543,32.5473742706307,-0.929776485888251,27
544,32.5465407057516,-0.921863151588499,27
545,32.5457071408725,-0.913545457642599,27
546,32.5448735759933,-0.904827052466017,27
547,32.5440400111142,-0.895711760239414,27
548,32.5432064462351,-0.886203579231214,27
549,32.5423728813559,-0.876306680043863,27
550,32.5415393164768,-0.866025403784438,27
551,32.5407057515977,-0.855364260160506,27
552,32.5398721867185,-0.844327925502015,27
553,32.5390386218394,-0.8329212407101,27
554,32.5382050569603,-0.821149209133702,27
555,32.5373714920811,-0.809016994374949,27
556,32.536537927202,-0.796529918024195,27
557,32.5357043623229,-0.783693457325837,27
558,32.5348707974437,-0.770513242775789,27
559,32.5340372325646,-0.756995055651756,27
560,32.5332036676855,-0.743144825477397,27
561,32.5323701028063,-0.728968627421408,27
562,32.5315365379272,-0.714472679632804,27
563,32.5307029730481,-0.699663340513363,27
564,32.5298694081689,-0.684547105928689,27
565,32.5290358432898,-0.66913060635886,27
566,32.5282022784107,-0.653420603990104,27
567,32.5273687135315,-0.637423989748691,27
568,32.5265351486524,-0.621147780278308,27
569,32.5257015837733,-0.604599114862374,27
570,32.5248680188941,-0.587785252292474,27
571,32.524034454015,-0.570713567684433,27
572,32.5232008891359,-0.553391549243342,27
573,32.5223673242567,-0.535826794978997,27
574,32.5215337593776,-0.518027009373129,27
575,32.5207001944985,-0.500000000000002,27
576,32.5198666296193,-0.481753674101717,27
577,32.5190330647402,-0.463296035119862,27
578,32.5181994998611,-0.444635179184929,27
579,32.5173659349819,-0.425779291565073,27
580,32.5165323701028,-0.4067366430758,27
581,32.5156988052237,-0.387515586452105,27
582,32.5148652403445,-0.368124552684676,27
583,32.5140316754654,-0.348572047321815,27
584,32.5131981105863,-0.328866646738586,27
585,32.5123645457071,-0.309016994374946,27
586,32.511530980828,-0.289031796944474,27
587,32.5106974159489,-0.268919820615267,27
588,32.5098638510697,-0.248689887164852,27
589,32.5090302861906,-0.228350870110656,27
590,32.5081967213115,-0.207911690817761,27
591,32.5073631564323,-0.187381314585724,27
592,32.5065295915532,-0.166768746716102,27
593,32.5056960266741,-0.146083028562414,27
594,32.5048624617949,-0.125333233564304,27
595,32.5040288969158,-0.104528463267655,27
596,32.5031953320367,-0.0836778433323148,27
597,32.5023617671575,-0.0627905195293142,27
598,32.5015282022784,-0.0418756537291998,27
599,32.5006946373993,-0.0209424198833563,27
600,32.4998610725201,0,27
601,32.499027507641,0.0209424198833563,27
602,32.4981939427619,0.0418756537291998,27
603,32.4973603778827,0.0627905195293144,27
604,32.4965268130036,0.0836778433323149,27
605,32.4956932481245,0.104528463267655,27
606,32.4948596832453,0.125333233564304,27
607,32.4940261183662,0.146083028562409,27
608,32.4931925534871,0.166768746716101,27
609,32.4923589886079,0.187381314585724,27
610,32.4915254237288,0.207911690817761,27
611,32.4906918588497,0.228350870110656,27
612,32.4898582939705,0.248689887164857,27
613,32.4890247290914,0.268919820615263,27
614,32.4881911642123,0.28903179694447,27
615,32.4873575993332,0.309016994374946,27
616,32.486524034454,0.328866646738581,27
617,32.4856904695749,0.348572047321815,27
618,32.4848569046957,0.368124552684676,27
619,32.4840233398166,0.3875155864521,27
620,32.4831897749375,0.4067366430758,27
621,32.4823562100583,0.425779291565073,27
622,32.4815226451792,0.444635179184924,27
623,32.4806890803001,0.463296035119862,27
624,32.479855515421,0.481753674101712,27
625,32.4790219505418,0.500000000000002,27
626,32.4781883856627,0.518027009373129,27
627,32.4773548207836,0.535826794978997,27
628,32.4765212559044,0.553391549243342,27
629,32.4756876910253,0.570713567684428,27
630,32.4748541261461,0.587785252292474,27
631,32.474020561267,0.604599114862374,27
632,32.4731869963879,0.621147780278312,27
633,32.4723534315088,0.63742398974869,27
634,32.4715198666296,0.653420603990104,27
635,32.4706863017505,0.669130606358856,27
636,32.4698527368714,0.684547105928689,27
637,32.4690191719922,0.699663340513363,27
638,32.4681856071131,0.714472679632804,27
639,32.467352042234,0.728968627421408,27
640,32.4665184773548,0.743144825477392,27
641,32.4656849124757,0.756995055651756,27
642,32.4648513475966,0.770513242775789,27
643,32.4640177827174,0.783693457325842,27
644,32.4631842178383,0.796529918024195,27
645,32.4623506529592,0.809016994374949,27
646,32.46151708808,0.821149209133702,27
647,32.4606835232009,0.8329212407101,27
648,32.4598499583218,0.844327925502015,27
649,32.4590163934426,0.855364260160506,27
650,32.4581828285635,0.866025403784438,27
651,32.4573492636844,0.876306680043863,27
652,32.4565156988052,0.886203579231214,27
653,32.4556821339261,0.895711760239414,27
654,32.454848569047,0.904827052466021,27
655,32.4540150041678,0.913545457642599,27
656,32.4531814392887,0.921863151588499,27
657,32.4523478744096,0.929776485888251,27
658,32.4515143095304,0.937281989491891,27
659,32.4506807446513,0.94437637023748,27
660,32.4498471797722,0.951056516295154,27
661,32.449013614893,0.957319497532064,27
662,32.4481800500139,0.963162566797656,27
663,32.4473464851348,0.96858316112863,27
664,32.4465129202556,0.973578902873159,27
665,32.4456793553765,0.978147600733807,27
666,32.4448457904974,0.98228725072869,27
667,32.4440122256182,0.985996037070506,27
668,32.4431786607391,0.989272332962988,27
669,32.44234509586,0.992114701314478,27
670,32.4415115309808,0.994521895368274,27
671,32.4406779661017,0.996492859249502,27
672,32.4398444012226,0.998026728428271,27
673,32.4390108363434,0.999122830098859,27
674,32.4381772714643,0.999780683474846,27
675,32.4373437065852,1,27
676,32.436510141706,0.999780683474846,27
677,32.4356765768269,0.999122830098859,27
678,32.4348430119478,0.998026728428271,27
679,32.4340094470686,0.996492859249502,27
680,32.4331758821895,0.994521895368274,27
681,32.4323423173104,0.992114701314478,27
682,32.4315087524312,0.989272332962988,27
683,32.4306751875521,0.985996037070506,27
684,32.429841622673,0.98228725072869,27
685,32.4290080577938,0.978147600733807,27
686,32.4281744929147,0.973578902873159,27
